c2f0ae69-7d3b-4cf9-a46c-63cbd2fcda82	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/c2f0ae69-7d3b-4cf9-a46c-63cbd2fcda82/image/w=1920,quality=90,fit=scale-down
cc36c1bd-bc4d-4780-8e78-985b35e79286	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/cc36c1bd-bc4d-4780-8e78-985b35e79286/image/w=1920,quality=90,fit=scale-down
cf8fe1a8-080a-47f2-9644-78858427f1eb	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/cf8fe1a8-080a-47f2-9644-78858427f1eb/image/w=1920,quality=90,fit=scale-down
d059fb4d-7021-43aa-a102-00828a496dc6	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/d059fb4d-7021-43aa-a102-00828a496dc6/image/w=1920,quality=90,fit=scale-down
d4e664a9-7eac-4ed5-96e9-c5c95c3aa390	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/d4e664a9-7eac-4ed5-96e9-c5c95c3aa390/image/w=1920,quality=90,fit=scale-down
d570fdc4-4195-4345-bb37-fa3557d824b9	Slide_18	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/d570fdc4-4195-4345-bb37-fa3557d824b9/Slide_18/w=1920,quality=90,fit=scale-down
db5475c0-1473-4110-a47b-3b0d305ba773	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/db5475c0-1473-4110-a47b-3b0d305ba773/image/w=1920,quality=90,fit=scale-down
dd9ab8ec-3576-493a-a446-830485ad570a	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/dd9ab8ec-3576-493a-a446-830485ad570a/image/w=1920,quality=90,fit=scale-down
e187d004-5903-48e3-b9fa-eddabb9c26de	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/e187d004-5903-48e3-b9fa-eddabb9c26de/image/w=1920,quality=90,fit=scale-down
e2806b74-f9f4-4d0b-8182-b286293a1722	2	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/e2806b74-f9f4-4d0b-8182-b286293a1722/2/w=1920,quality=90,fit=scale-down
